"org.junit.tests.AnnotationTest:testOldTest","org.junit.runner.JUnitCore:run","255, 128, 128"
"org.junit.internal.requests.ClassRequest:getRunnerClass","org.junit.internal.requests.ClassRequest:isPre4Test","255, 128, 128"
"org.junit.tests.OldTestClassRunnerTest:canUnadaptAnAdapter","org.junit.runner.Result:getFailures","255, 128, 128"
"org.junit.tests.SingleMethodTest:filteringAwayEverythingThrowsException","org.junit.runner.Request:getRunner","255, 128, 128"
"org.junit.tests.AnnotationTest:testSetupFailure","org.junit.runner.Result:getRunCount","255, 128, 128"
"org.junit.tests.ExpectedTest:expectsSuperclass","org.junit.runner.JUnitCore:run","255, 128, 128"
"org.junit.tests.SingleMethodTest:eliminateUnnecessaryTreeBranches","org.junit.runner.Request:getRunner","255, 128, 128"
"org.junit.tests.TestMethodTest:compatibility","junit.framework.TestResult:runCount","255, 128, 128"
"org.junit.tests.AnnotationTest:testOrderingOfInheritance","org.junit.runner.JUnitCore:run","255, 128, 128"
"org.junit.tests.TestMethodTest:ignoreRunner","org.junit.runner.Result:getIgnoreCount","255, 128, 128"
"org.junit.tests.TimeoutTest:successWithTimeout","org.junit.runner.JUnitCore:run","255, 128, 128"
"org.junit.tests.AnnotationTest:testTwoTests","org.junit.runner.JUnitCore:run","255, 128, 128"
"org.junit.tests.TextListenerTest:testSuccess","org.junit.runner.JUnitCore:run","255, 128, 128"
"org.junit.internal.runners.TestClassMethodsRunner:invokeTestMethod","org.junit.internal.runners.TestClassMethodsRunner:createTest","255, 128, 128"
"org.junit.tests.AllTestsTest:ensureTestIsRun","org.junit.runner.JUnitCore:run","255, 128, 128"
"org.junit.internal.runners.TestClassRunner:getDescription","org.junit.runner.Runner:getDescription","255, 128, 128"
"org.junit.tests.AnnotationTest:testRunAllAftersRegardless","org.junit.runner.JUnitCore:run","255, 128, 128"
"org.junit.tests.RunnerTest:testFinished","org.junit.runner.JUnitCore:run","255, 128, 128"
"org.junit.internal.runners.TestMethodRunner:runUnprotected","org.junit.internal.runners.TestMethodRunner:addFailure","255, 128, 128"
"org.junit.internal.runners.TextListener:printFailures","org.junit.runner.Result:getFailures","255, 128, 128"
"org.junit.samples.money.MoneyTest:testMoneyEquals","junit.samples.money.Money:equals","255, 128, 128"
"org.junit.samples.money.MoneyTest:testMoneyHash","junit.samples.money.Money:equals","255, 128, 128"
"org.junit.tests.ForwardCompatibilityPrintingTest:testError","junit.textui.TestRunner:doRun","255, 128, 128"
"org.junit.tests.RunnerTest:newTestCount","org.junit.runner.JUnitCore:run","255, 128, 128"
"org.junit.tests.TimeoutTest:infiniteLoop","org.junit.runner.Result:getRunCount","255, 128, 128"
"org.junit.tests.TestClassMethodsRunnerTest:constructorException","org.junit.runner.Result:getFailures","255, 128, 128"
"org.junit.tests.AnnotationTest:testTestInheritance","org.junit.runner.JUnitCore:run","255, 128, 128"
"org.junit.internal.runners.MethodValidator:validateTestMethods","org.junit.internal.runners.TestIntrospector:getTestMethods","255, 128, 128"
"org.junit.internal.runners.TestMethodRunner:run","org.junit.internal.runners.TestIntrospector:isIgnored","255, 128, 128"
"org.junit.tests.EnclosedTest:enclosedRunnerPlansEnclosedClasses","org.junit.runner.Runner:testCount","255, 128, 128"
"org.junit.tests.TimeoutTest:stalledThreadAppearsInStackTrace","org.junit.runner.JUnitCore:run","255, 128, 128"
"org.junit.tests.AnnotationTest:testExceptionNotThrown","org.junit.runner.Result:getFailureCount","255, 128, 128"
"org.junit.tests.SuiteTest:whatHappensWhenASuiteContainsItselfIndirectly","org.junit.runner.Result:getFailureCount","255, 128, 128"
"org.junit.tests.TestListenerTest:failingListener","org.junit.runner.JUnitCore:addListener","255, 128, 128"
"org.junit.tests.AnnotationTest:testOldSuiteTest","org.junit.runner.JUnitCore:run","255, 128, 128"
"org.junit.tests.AnnotationTest:testExceptionNotThrown","org.junit.runner.JUnitCore:run","255, 128, 128"
"org.junit.tests.AnnotationTest:testTeardown","org.junit.runner.JUnitCore:run","255, 128, 128"
"org.junit.tests.SingleMethodTest:oneTimeSetup","org.junit.runner.Result:getRunCount","255, 128, 128"
"org.junit.internal.requests.ClassesRequest:getRunner","org.junit.runner.Request:getRunner","255, 128, 128"
"org.junit.tests.AnnotationTest:testTestAndTeardownFailure","org.junit.runner.Result:getFailures","255, 128, 128"
"org.junit.tests.AnnotationTest:testTestAndTeardownFailure","org.junit.runner.notification.Failure:getException","255, 128, 128"
"org.junit.internal.runners.TestClassMethodsRunner:getDescription","org.junit.internal.runners.TestClassMethodsRunner:getName","255, 128, 128"
"org.junit.tests.RunnerTest:testFinished","org.junit.runner.JUnitCore:addListener","255, 128, 128"
"org.junit.tests.TimeoutTest:timeoutFailure","org.junit.runner.JUnitCore:run","255, 128, 128"
"org.junit.runners.Parameterized:validate","org.junit.internal.runners.MethodValidator:validateInstanceMethods","255, 128, 128"
"org.junit.internal.runners.OldTestClassRunner:run","junit.framework.TestResult:addListener","255, 128, 128"
"org.junit.samples.money.MoneyTest:testMoneyEquals","junit.samples.money.Money:hashCode","255, 128, 128"
"org.junit.tests.TestListenerTest:freshResultEachTime","org.junit.runner.JUnitCore:run","255, 128, 128"
"org.junit.runners.Suite:validate","org.junit.internal.runners.MethodValidator:validateStaticMethods","255, 128, 128"
"org.junit.tests.AnnotationTest:testRunAllAfterClassesRegardless","org.junit.runner.Result:getFailureCount","255, 128, 128"
"org.junit.tests.AllTestsTest:correctTestCount","org.junit.runners.AllTests:testCount","255, 128, 128"
"org.junit.tests.AnnotationTest:testErrorInBeforeClass","org.junit.runner.JUnitCore:run","255, 128, 128"
"org.junit.internal.runners.OldTestClassRunner:makeDescription","junit.framework.TestSuite:testCount","255, 128, 128"
"org.junit.internal.runners.TestClassRunner:filter","org.junit.runner.manipulation.Filter:apply","255, 128, 128"
"org.junit.tests.InitializationErrorForwardCompatibilityTest:initializationErrorsAreThrownAtRuntime","junit.framework.JUnit4TestAdapter:run","255, 128, 128"
"org.junit.tests.AnnotationTest:testErrorInBeforeClass","org.junit.runner.notification.Failure:getDescription","255, 128, 128"
"org.junit.tests.InitializationErrorForwardCompatibilityTest:initializationErrorsAreThrownAtRuntime","junit.framework.TestFailure:exceptionMessage","255, 128, 128"
"org.junit.samples.money.MoneyTest:zeroMoniesAreEqualRegardlessOfCurrency","junit.samples.money.Money:hashCode","255, 128, 128"
"org.junit.tests.AnnotationTest:testTestAndTeardownFailure","org.junit.runner.Result:getFailureCount","255, 128, 128"
"org.junit.tests.UserStopTest:stopMethodRunner","org.junit.internal.runners.TestMethodRunner:run","255, 128, 128"
"org.junit.tests.ExpectedTest:unexpected","org.junit.runner.Result:getFailures","255, 128, 128"
"org.junit.tests.AnnotationTest:testException","org.junit.runner.Result:getFailureCount","255, 128, 128"
"org.junit.tests.ForwardCompatibilityTest:testNotifyResult","junit.framework.JUnit4TestAdapter:run","255, 128, 128"
"org.junit.tests.TestMethodTest:validateAllMethods","org.junit.internal.runners.InitializationError:getCauses","255, 128, 128"
"org.junit.samples.money.MoneyTest:testNormalize4","junit.samples.money.Money:subtract","255, 128, 128"
"org.junit.tests.ForwardCompatibilityPrintingTest:testError","junit.framework.TestSuite:addTest","255, 128, 128"
"org.junit.tests.ForwardCompatibilityPrintingTest:testError","junit.textui.TestRunner:setPrinter","255, 128, 128"
"org.junit.tests.TimeoutTest:compatibility","junit.framework.JUnit4TestAdapter:run","255, 128, 128"
"org.junit.tests.ForwardCompatibilityTest:testNoException","junit.framework.TestResult:wasSuccessful","255, 128, 128"
"org.junit.tests.ExpectedTest:expectsSuperclass","org.junit.runner.Result:wasSuccessful","255, 128, 128"
"org.junit.internal.runners.TextListener:printFooter","org.junit.runner.Result:getFailureCount","255, 128, 128"
"org.junit.internal.requests.IgnoredClassRunner:run","org.junit.runner.notification.RunNotifier:fireTestIgnored","255, 128, 128"
"org.junit.tests.AnnotationTest:testRunFailure","org.junit.runner.JUnitCore:run","255, 128, 128"
"org.junit.tests.ParameterizedTestTest:plansNamedCorrectly","org.junit.runner.Description:getChildren","255, 128, 128"
"org.junit.tests.SingleMethodTest:eliminateUnnecessaryTreeBranches","org.junit.runner.Description:getChildren","255, 128, 128"
"org.junit.tests.AnnotationTest:testSetupFailure","org.junit.runner.JUnitCore:run","255, 128, 128"
"org.junit.tests.ParameterizedTestTest:plansNamedCorrectly","org.junit.runner.Runner:getDescription","255, 128, 128"
"org.junit.tests.SingleMethodTest:eliminateUnnecessaryTreeBranches","org.junit.runner.Request:filterWith","255, 128, 128"
"org.junit.tests.TimeoutTest:failureWithTimeoutRunTimeException","org.junit.runner.JUnitCore:run","255, 128, 128"
"org.junit.internal.requests.ErrorReportingRequest:getRunner","org.junit.internal.runners.CompositeRunner:add","255, 128, 128"
"org.junit.tests.UserStopTest:stopClassRunner","org.junit.runner.Request:getRunner","255, 128, 128"
"org.junit.tests.OldTestClassRunnerTest:canUnadaptAnAdapter","org.junit.runner.JUnitCore:run","255, 128, 128"
"org.junit.samples.money.MoneyTest:testPrint","junit.samples.money.Money:toString","255, 128, 128"
"org.junit.tests.AnnotationTest:testErrorInAfterClass","org.junit.runner.Result:getFailureCount","255, 128, 128"
"org.junit.runner.notification.RunNotifier:testAborted","org.junit.runner.notification.RunNotifier:fireTestFinished","255, 128, 128"
"org.junit.tests.OldTestClassAdaptingListenerTest:addFailureDelegatesToNotifier","org.junit.runner.Result:getFailureCount","255, 128, 128"
"org.junit.runner.JUnitCore:killAllThreads","org.junit.runner.Result:wasSuccessful","255, 128, 128"
"org.junit.tests.TimeoutTest:timeoutFailure","org.junit.runner.Result:getRunCount","255, 128, 128"
"org.junit.internal.runners.TestClassMethodsRunner:methodDescription","org.junit.internal.runners.TestClassMethodsRunner:testName","255, 128, 128"
"org.junit.tests.AnnotationTest:testTeardownFailure","org.junit.runner.Result:getFailureCount","255, 128, 128"
"org.junit.tests.AnnotationTest:testNonStaticOneTimeSetup","org.junit.runner.Result:getFailureCount","255, 128, 128"
"org.junit.tests.AnnotationTest:testOneTimeTeardown","org.junit.runner.JUnitCore:run","255, 128, 128"
"org.junit.tests.ForwardCompatibilityTest:testInvalidMethod","junit.framework.TestResult:errorCount","255, 128, 128"
"org.junit.internal.runners.CompositeRunner:sort","org.junit.runner.manipulation.Sorter:apply","255, 128, 128"
"org.junit.internal.runners.TestMethodRunner:runUnprotected","org.junit.internal.runners.TestMethodRunner:executeMethodBody","255, 128, 128"
"org.junit.samples.money.MoneyTest:testMoneyHash","junit.samples.money.Money:hashCode","255, 128, 128"
"org.junit.tests.IgnoreClassTest:ignoreClass","org.junit.runner.Result:getFailureCount","255, 128, 128"
"org.junit.tests.AnnotationTest:testOrder","org.junit.runner.JUnitCore:run","255, 128, 128"
"org.junit.internal.requests.ClassRequest:getRunner","org.junit.internal.requests.ClassRequest:getRunnerClass","255, 128, 128"
"org.junit.tests.AnnotationTest:testErrorInBeforeClass","org.junit.runner.Result:getFailures","255, 128, 128"
"org.junit.tests.SuiteTest:forwardCompatibilityWorksWithTestCount","junit.framework.JUnit4TestAdapter:countTestCases","255, 128, 128"
"org.junit.tests.ForwardCompatibilityPrintingTest:testErrorAdapted","junit.textui.TestRunner:doRun","255, 128, 128"
"org.junit.internal.runners.TextListener:printFailures","org.junit.internal.runners.TextListener:printFailure","255, 128, 128"
"org.junit.tests.TimeoutTest:failureWithTimeout","org.junit.runner.Result:getRunCount","255, 128, 128"
"org.junit.tests.ForwardCompatibilityTest:testException","junit.framework.TestFailure:thrownException","255, 128, 128"
"org.junit.internal.runners.BeforeAndAfterRunner:runAfters","org.junit.internal.runners.TestIntrospector:getTestMethods","255, 128, 128"
"org.junit.tests.EnclosedTest:enclosedRunnerRunsEnclosedClasses","org.junit.runner.Result:getRunCount","255, 128, 128"
"org.junit.internal.runners.TestClassMethodsRunner:methodDescription","org.junit.internal.runners.TestClassMethodsRunner:getTestClass","255, 128, 128"
"org.junit.tests.InitializationErrorForwardCompatibilityTest:generatedErrorTestsMatchUp","junit.framework.TestResult:addListener","255, 128, 128"
"org.junit.tests.TestMethodTest:onlyIgnoredMethodsIsStillFineTestClass","org.junit.runner.Result:getIgnoreCount","255, 128, 128"
"org.junit.tests.TestListenerTest:removeFailingListeners","org.junit.runner.JUnitCore:addListener","255, 128, 128"
"org.junit.tests.TimeoutTest:stalledThreadAppearsInStackTrace","org.junit.runner.notification.Failure:getException","255, 128, 128"
"org.junit.tests.SingleMethodTest:nonexistentMethodCreatesFailure","org.junit.runner.JUnitCore:run","255, 128, 128"
"org.junit.tests.ExpectedTest:expected","org.junit.runner.JUnitCore:run","255, 128, 128"
"org.junit.tests.TestMethodTest:ignoreRunner","org.junit.runner.JUnitCore:run","255, 128, 128"
"org.junit.tests.ParameterizedTestTest:meaningfulFailureWhenParametersNotPublic","org.junit.runner.notification.Failure:getMessage","255, 128, 128"
"org.junit.tests.AnnotationTest:testTestAndTeardownFailure","org.junit.runner.JUnitCore:run","255, 128, 128"
"org.junit.tests.FailedConstructionTest:failedConstructionIsTestFailure","org.junit.runner.Result:getFailures","255, 128, 128"
"org.junit.tests.TestMethodTest:overloaded","org.junit.internal.runners.MethodValidator:validateMethodsForDefaultRunner","255, 128, 128"
"org.junit.internal.runners.TestClassMethodsRunner:filter","org.junit.internal.runners.TestClassMethodsRunner:methodDescription","255, 128, 128"
"org.junit.tests.TextListenerTest:testError","org.junit.runner.JUnitCore:run","255, 128, 128"
"org.junit.tests.TestClassMethodsRunnerTest:noRunnableMethods","org.junit.runner.JUnitCore:run","255, 128, 128"
"org.junit.internal.runners.OldTestClassRunner:makeDescription","junit.framework.TestCase:getName","255, 128, 128"
"org.junit.tests.ForwardCompatibilityTest:testToString","junit.framework.JUnit4TestAdapter:getTests","255, 128, 128"
"org.junit.tests.ParameterizedTestTest:count","org.junit.runner.Result:getFailureCount","255, 128, 128"
"org.junit.tests.TestClassMethodsRunnerTest:noRunnableMethods","org.junit.runner.notification.Failure:getException","255, 128, 128"
"org.junit.tests.TimeoutTest:stalledThreadAppearsInStackTrace","org.junit.runner.Result:getFailureCount","255, 128, 128"
"org.junit.tests.AnnotationTest:testTeardownFailure","org.junit.runner.Result:getFailures","255, 128, 128"
"org.junit.tests.ParameterizedTestTest:failuresNamedCorrectly","org.junit.runner.notification.Failure:getTestHeader","255, 128, 128"
"org.junit.tests.AnnotationTest:testRunAllAfterClassesRegardless","org.junit.runner.JUnitCore:run","255, 128, 128"
"org.junit.tests.SuiteDescriptionTest:descriptionWithTwoKids","org.junit.runner.Description:addChild","255, 128, 128"
"org.junit.tests.ParameterizedTestTest:meaningfulFailureWhenParameterListsAreNotArrays","org.junit.runner.notification.Failure:getMessage","255, 128, 128"
"org.junit.tests.RunnerTest:oldTestCount","org.junit.runner.JUnitCore:addListener","255, 128, 128"
"org.junit.tests.InitializationErrorForwardCompatibilityTest:initializationErrorsShowUpAsWarnings","junit.framework.JUnit4TestAdapter:getTests","255, 128, 128"
"org.junit.tests.TimeoutTest:stalledThreadAppearsInStackTrace","org.junit.runner.Result:getFailures","255, 128, 128"
"org.junit.tests.ValidationTest:initializationErrorIsOnCorrectClass","org.junit.runner.Description:getDisplayName","255, 128, 128"
"org.junit.internal.runners.TestMethodRunner:runWithTimeout","org.junit.internal.runners.TestMethodRunner:addFailure","255, 128, 128"
"org.junit.internal.runners.OldTestClassRunner:makeDescription","junit.extensions.TestDecorator:getTest","255, 128, 128"
"org.junit.tests.SuiteDescriptionTest:hashCodeIsReasonable","org.junit.runner.Description:hashCode","255, 128, 128"
"org.junit.tests.SuiteTest:ensureSuitesWorkWithForwardCompatibility","junit.framework.TestResult:runCount","255, 128, 128"
"org.junit.tests.TimeoutTest:infiniteLoop","org.junit.runner.JUnitCore:run","255, 128, 128"
"org.junit.internal.requests.ClassesRequest:getRunner","org.junit.internal.runners.CompositeRunner:add","255, 128, 128"
"org.junit.internal.runners.TestClassMethodsRunner:getName","org.junit.internal.runners.TestClassMethodsRunner:getTestClass","255, 128, 128"
"org.junit.tests.AnnotationTest:testSetupFailure","org.junit.runner.Result:getFailures","255, 128, 128"
"org.junit.tests.SingleMethodTest:nonexistentMethodCreatesFailure","org.junit.runner.Result:getFailureCount","255, 128, 128"
"org.junit.internal.runners.CompositeRunner:filter","org.junit.runner.manipulation.Filter:apply","255, 128, 128"
"org.junit.samples.money.MoneyTest:testMixedSimpleAdd","junit.samples.money.Money:add","255, 128, 128"
"org.junit.tests.InitializationErrorForwardCompatibilityTest:initializationErrorsAreThrownAtRuntime","junit.framework.TestResult:errors","255, 128, 128"
"org.junit.tests.EnclosedTest:enclosedRunnerIsNamedForEnclosingClass","org.junit.runner.Runner:getDescription","255, 128, 128"
"org.junit.tests.AnnotationTest:testExceptionNotThrown","org.junit.runner.Result:getFailures","255, 128, 128"
"org.junit.tests.SingleMethodTest:oneTimeSetup","org.junit.runner.JUnitCore:run","255, 128, 128"
"org.junit.tests.ExpectedTest:noneThrown","org.junit.runner.Result:wasSuccessful","255, 128, 128"
"org.junit.tests.ListenerTest:notifyListenersInTheOrderInWhichTheyAreAdded","org.junit.runner.JUnitCore:run","255, 128, 128"
"org.junit.internal.runners.CompositeRunner:getDescription","org.junit.runner.Runner:getDescription","255, 128, 128"
"org.junit.tests.ParameterizedTestTest:countBeforeRun","org.junit.runner.Runner:testCount","255, 128, 128"
"org.junit.tests.ParameterizedTestTest:validateClassCatchesNoParameters","org.junit.runner.Result:getFailureCount","255, 128, 128"
"org.junit.tests.TextListenerTest:setUp","org.junit.runner.JUnitCore:addListener","255, 128, 128"
"org.junit.internal.runners.TestMethodRunner:run","org.junit.runner.notification.RunNotifier:fireTestFinished","255, 128, 128"
"org.junit.tests.UserStopTest:userStop","org.junit.runner.notification.RunNotifier:fireTestStarted","255, 128, 128"
"org.junit.internal.runners.CompositeRunner:run","org.junit.runner.Runner:run","255, 128, 128"
"org.junit.internal.runners.TestClassMethodsRunner:invokeTestMethod","org.junit.internal.runners.TestClassMethodsRunner:createMethodRunner","255, 128, 128"
"org.junit.internal.runners.TextListener:printFailures","org.junit.runner.Result:getFailureCount","255, 128, 128"
"org.junit.tests.ForwardCompatibilityTest:testExceptionInBefore","junit.framework.TestResult:errorCount","255, 128, 128"
"org.junit.tests.TimeoutTest:timeoutFailure","org.junit.runner.notification.Failure:getException","255, 128, 128"
"org.junit.tests.TestListenerTest:removeFailingListeners","org.junit.runner.Result:getFailureCount","255, 128, 128"
"org.junit.internal.runners.TestClassRunner:run","org.junit.internal.runners.BeforeAndAfterRunner:runProtected","255, 128, 128"
"org.junit.internal.runners.TestMethodRunner:runMethod","org.junit.internal.runners.TestMethodRunner:runProtected","255, 128, 128"
"org.junit.samples.money.MoneyTest:testMoneyBagEquals","junit.samples.money.Money:equals","255, 128, 128"
"org.junit.tests.SuiteTest:withoutSuiteClassAnnotationProducesFailure","org.junit.runner.Result:getFailureCount","255, 128, 128"
"org.junit.tests.TestMethodTest:onlyIgnoredMethodsIsStillFineTestClass","org.junit.runner.Result:getFailureCount","255, 128, 128"
"org.junit.internal.runners.OldTestClassRunner:makeDescription","junit.framework.TestSuite:testAt","255, 128, 128"
"org.junit.tests.AnnotationTest:testNonStaticOneTimeSetup","org.junit.runner.JUnitCore:run","255, 128, 128"
"org.junit.internal.runners.CompositeRunner:filter","org.junit.runner.manipulation.Filter:shouldRun","255, 128, 128"
"org.junit.internal.runners.TestMethodRunner:run","org.junit.runner.notification.RunNotifier:fireTestIgnored","255, 128, 128"
"org.junit.runners.Suite:validate","org.junit.internal.runners.MethodValidator:validateInstanceMethods","255, 128, 128"
"org.junit.tests.ParameterizedTestTest:countBeforeRun","org.junit.runner.Request:getRunner","255, 128, 128"
"org.junit.internal.runners.BeforeAndAfterRunner:runBefores","org.junit.internal.runners.TestIntrospector:getTestMethods","255, 128, 128"
"org.junit.internal.runners.TextListener:printFailure","org.junit.internal.runners.TextListener:printFailureHeader","255, 128, 128"
"org.junit.tests.FailedConstructionTest:failedConstructionIsTestFailure","org.junit.runner.notification.Failure:getDescription","255, 128, 128"
"org.junit.internal.runners.ErrorReportingRunner:run","org.junit.runner.notification.RunNotifier:testAborted","255, 128, 128"
"org.junit.tests.SingleMethodTest:filteringAffectsPlan","org.junit.runner.Request:getRunner","255, 128, 128"
"org.junit.internal.runners.TextListener:printHeader","org.junit.internal.runners.TextListener:elapsedTimeAsString","255, 128, 128"
"org.junit.tests.TimeoutTest:failureWithTimeoutRunTimeException","org.junit.runner.Result:getFailures","255, 128, 128"
"org.junit.tests.SuiteTest:withoutSuiteClassAnnotationProducesFailure","org.junit.runner.Result:getFailures","255, 128, 128"
"org.junit.internal.runners.BeforeAndAfterRunner:runBefores","org.junit.internal.runners.BeforeAndAfterRunner:addFailure","255, 128, 128"
"org.junit.samples.money.MoneyTest:testSimpleMultiply","junit.samples.money.Money:multiply","255, 128, 128"
"org.junit.tests.SingleMethodTest:eliminateUnnecessaryTreeBranches","org.junit.runner.Runner:getDescription","255, 128, 128"
"org.junit.tests.SingleMethodTest:parameterizedOneTimeSetup","org.junit.runner.Result:getRunCount","255, 128, 128"
"org.junit.internal.requests.ClassRequest:getRunner","org.junit.internal.requests.ClassRequest:buildRunner","255, 128, 128"
"org.junit.internal.runners.TestClassMethodsRunner:invokeTestMethod","org.junit.internal.runners.TestClassMethodsRunner:methodDescription","255, 128, 128"
"org.junit.internal.runners.TestClassMethodsRunner:createTest","org.junit.internal.runners.TestClassMethodsRunner:getTestClass","255, 128, 128"
"org.junit.tests.TimeoutTest:compatibility","junit.framework.TestResult:errorCount","255, 128, 128"
"org.junit.tests.TimeoutTest:failureWithTimeout","org.junit.runner.notification.Failure:getException","255, 128, 128"
"org.junit.tests.SuiteDescriptionTest:equalsIsCorrect","org.junit.runner.Description:equals","255, 128, 128"
"org.junit.runner.JUnitCore:main","org.junit.runner.JUnitCore:runMain","255, 128, 128"
"org.junit.internal.runners.TestClassMethodsRunner:createMethodRunner","org.junit.internal.runners.TestClassMethodsRunner:methodDescription","255, 128, 128"
"org.junit.tests.ForwardCompatibilityTest:testInvalidMethod","junit.framework.TestFailure:exceptionMessage","255, 128, 128"
"org.junit.internal.runners.TextListener:printFailureHeader","org.junit.runner.notification.Failure:getTestHeader","255, 128, 128"
"org.junit.tests.SuiteTest:ensureTestIsRun","org.junit.runner.Result:getRunCount","255, 128, 128"
"org.junit.internal.runners.CompositeRunner:getDescription","org.junit.runner.Description:addChild","255, 128, 128"
"org.junit.tests.ExpectedTest:noneThrown","org.junit.runner.Result:getFailures","255, 128, 128"
"org.junit.internal.runners.TextListener:testRunFinished","org.junit.internal.runners.TextListener:printHeader","255, 128, 128"
"org.junit.tests.ValidationTest:initializationErrorIsOnCorrectClass","org.junit.runner.Request:getRunner","255, 128, 128"
"org.junit.tests.InaccessibleBaseClassTest:inaccessibleBaseClassIsCaughtAtValidation","org.junit.internal.runners.MethodValidator:validateMethodsForDefaultRunner","255, 128, 128"
"org.junit.tests.RunnerTest:newTestCount","org.junit.runner.JUnitCore:addListener","255, 128, 128"
"org.junit.runners.BlockJUnit4ClassRunner:runChild","org.junit.runners.model.Statement:evaluate","0, 255, 64"
"org.junit.internal.TextListener:testRunFinished","org.junit.internal.TextListener:printFooter","0, 255, 64"
"org.junit.runners.ParentRunner:collectInitializationErrors","org.junit.runners.ParentRunner:validatePublicVoidNoArgMethods","0, 255, 64"
"org.junit.internal.TextListener:printFailure","org.junit.runner.notification.Failure:getTrace","0, 255, 64"
"org.junit.internal.runners.JUnit4ClassRunner:createTest","org.junit.internal.runners.TestClass:getConstructor","0, 255, 64"
"org.junit.runners.BlockJUnit4ClassRunner:runChild","org.junit.internal.runners.model.EachTestNotifier:fireTestStarted","0, 255, 64"
"org.junit.runners.BlockJUnit4ClassRunner:computeTestMethods","org.junit.runners.model.TestClass:getAnnotatedMethods","0, 255, 64"
"org.junit.experimental.theories.internal.AllMembersSupplier:addMultiPointMethods","org.junit.runners.model.TestClass:getAnnotatedMethods","0, 255, 64"
"org.junit.runners.ParentRunner:sortChild","org.junit.runner.manipulation.Sorter:apply","0, 255, 64"
"org.junit.runners.model.RunnerBuilder:safeRunnerForClass","org.junit.runners.model.RunnerBuilder:runnerForClass","0, 255, 64"
"org.junit.runners.Suite:describeChild","org.junit.runner.Runner:getDescription","0, 255, 64"
"org.junit.internal.TextListener:printFailures","org.junit.runner.Result:getFailures","0, 255, 64"
"org.junit.internal.builders.AllDefaultPossibilitiesBuilder:runnerForClass","org.junit.internal.builders.AllDefaultPossibilitiesBuilder:junit4Builder","0, 255, 64"
"org.junit.internal.runners.JUnit4ClassRunner:methodDescription","org.junit.internal.runners.TestClass:getJavaClass","0, 255, 64"
"org.junit.experimental.theories.internal.AllMembersSupplier:addMultiPointMethods","org.junit.runners.model.FrameworkMethod:getName","0, 255, 64"
"org.junit.runners.BlockJUnit4ClassRunner:runChild","org.junit.runners.BlockJUnit4ClassRunner:methodBlock","0, 255, 64"
"org.junit.internal.runners.JUnit38ClassRunner:run","junit.framework.TestResult:addListener","0, 255, 64"
"org.junit.internal.runners.JUnit4ClassRunner:getDescription","org.junit.internal.runners.JUnit4ClassRunner:classAnnotations","0, 255, 64"
"org.junit.internal.runners.JUnit4ClassRunner:validate","org.junit.internal.runners.MethodValidator:assertValid","0, 255, 64"
"org.junit.internal.TextListener:printFailures","org.junit.internal.TextListener:printFailure","0, 255, 64"
"org.junit.runners.BlockJUnit4ClassRunner:describeChild","org.junit.runners.BlockJUnit4ClassRunner:testName","0, 255, 64"
"org.junit.internal.runners.JUnit4ClassRunner:invokeTestMethod","org.junit.internal.runners.JUnit4ClassRunner:wrapMethod","0, 255, 64"
"org.junit.internal.runners.MethodRoadie:run","org.junit.runner.notification.RunNotifier:fireTestIgnored","0, 255, 64"
"org.junit.internal.runners.TestMethod:isUnexpected","org.junit.internal.runners.TestMethod:getExpectedException","0, 255, 64"
"org.junit.experimental.theories.internal.AllMembersSupplier:addFields","org.junit.experimental.theories.ParameterSignature:canAcceptType","0, 255, 64"
"org.junit.runners.BlockJUnit4ClassRunner:createTest","org.junit.runners.model.TestClass:getOnlyConstructor","0, 255, 64"
"org.junit.runner.JUnitCore:runMainAndExit","org.junit.runner.Result:wasSuccessful","0, 255, 64"
"org.junit.internal.runners.JUnit4ClassRunner:getTestMethods","org.junit.internal.runners.TestClass:getTestMethods","0, 255, 64"
"org.junit.runners.BlockJUnit4ClassRunner:methodBlock","org.junit.runners.BlockJUnit4ClassRunner:methodInvoker","0, 255, 64"
"org.junit.internal.runners.JUnit4ClassRunner:run","org.junit.internal.runners.ClassRoadie:runProtected","0, 255, 64"
"org.junit.internal.runners.ClassRoadie:runAfters","org.junit.internal.runners.ClassRoadie:addFailure","0, 255, 64"
"org.junit.internal.runners.JUnit4ClassRunner:invokeTestMethod","org.junit.internal.runners.JUnit4ClassRunner:methodDescription","0, 255, 64"
"org.junit.runners.BlockJUnit4ClassRunner:describeChild","org.junit.runners.model.TestClass:getJavaClass","0, 255, 64"
"org.junit.experimental.theories.internal.Assignments:getAnnotatedSupplier","org.junit.experimental.theories.ParameterSignature:findDeepAnnotation","0, 255, 64"
"org.junit.internal.matchers.SubstringMatcher:describeTo","org.junit.internal.matchers.SubstringMatcher:relationship","0, 255, 64"
"org.junit.experimental.theories.Theories:validateDataPointFields","org.junit.experimental.theories.Theories:getTestClass","0, 255, 64"
"org.junit.internal.runners.TestClass:getAfters","org.junit.internal.runners.TestClass:getAnnotatedMethods","0, 255, 64"
"org.junit.internal.runners.model.EachTestNotifier:fireTestFinished","org.junit.runner.notification.RunNotifier:fireTestFinished","0, 255, 64"
"org.junit.internal.TextListener:printHeader","org.junit.internal.TextListener:elapsedTimeAsString","0, 255, 64"
